fuel_purchase_id,trip_id,truck_id,driver_id,purchase_date,location_city,location_state,gallons,price_per_gallon,total_cost,fuel_card_number
FUEL00000210,TRIP00040073,TRK00035,,2023-05-29 14:00:00,Atlanta,PA,158.1,4.171,659.44,FC788613
FUEL00000211,TRIP00058562,TRK00072,DRV00109,2024-01-24 02:00:00,Milwaukee,IN,118.8,4.061,482.45,FC619070
FUEL00000212,TRIP00055480,TRK00095,DRV00094,2023-12-15 08:00:00,Miami,WA,174.1,4.42,769.52,FC187183
FUEL00000213,TRIP00056754,TRK00009,DRV00143,2024-01-02 14:00:00,Las Vegas,NE,51.8,3.425,177.41,FC171166
FUEL00000214,TRIP00044767,TRK00114,DRV00121,2023-07-28 21:00:00,Nashville,IN,193.5,3.68,712.08,FC761961
FUEL00000215,TRIP00065364,TRK00099,DRV00005,2024-04-21 14:00:00,Columbus,OH,122.0,3.673,448.11,FC226504
FUEL00000216,TRIP00049064,TRK00035,DRV00145,2023-09-25 13:00:00,Denver,OK,197.0,4.193,826.02,FC869548
FUEL00000217,TRIP00035776,TRK00007,,2023-04-03 09:00:00,Detroit,OH,109.4,3.529,386.07,FC303878
FUEL00000218,TRIP00043553,TRK00015,DRV00143,2023-07-13 17:00:00,Houston,NE,66.9,3.628,242.71,FC545380
FUEL00000219,TRIP00036124,TRK00009,DRV00055,2023-04-08 14:00:00,Atlanta,FL,172.0,3.797,653.08,FC257266
FUEL00000220,TRIP00041413,TRK00108,DRV00101,2023-06-16 03:00:00,Philadelphia,WA,114.9,3.523,404.79,FC798822
FUEL00000221,TRIP00029002,TRK00099,DRV00026,2023-01-06 21:00:00,Seattle,OH,104.4,4.341,453.2,FC520946
FUEL00000222,TRIP00003551,TRK00105,DRV00058,2022-02-15 22:00:00,Indianapolis,FL,72.2,3.667,264.76,FC661912
FUEL00000223,TRIP00014456,TRK00039,DRV00107,2022-07-04 14:00:00,Seattle,MI,122.8,3.587,440.48,FC467166
FUEL00000224,TRIP00085156,TRK00101,DRV00017,2024-12-30 15:00:00,Miami,CO,111.5,3.486,388.69,FC282259
FUEL00000225,TRIP00075658,TRK00055,DRV00088,2024-08-29 02:00:00,Indianapolis,NY,152.9,4.022,614.96,FC509190
FUEL00000226,TRIP00005715,TRK00091,DRV00055,2022-03-15 11:00:00,Nashville,OH,123.5,4.825,595.89,FC245512
FUEL00000227,TRIP00042226,TRK00074,DRV00122,2023-06-29 00:00:00,Houston,NY,82.8,3.391,280.77,FC519723
FUEL00000228,TRIP00065255,TRK00116,DRV00103,2024-04-20 02:00:00,Philadelphia,FL,147.5,3.602,531.29,FC430884
FUEL00000229,TRIP00017035,TRK00008,DRV00071,2022-08-06 18:00:00,Columbus,IN,189.9,3.969,753.71,FC869136
FUEL00000230,TRIP00057602,TRK00062,DRV00091,2024-01-14 22:00:00,Indianapolis,NC,143.1,3.424,489.97,FC986076
FUEL00000231,TRIP00085101,TRK00009,DRV00126,2024-12-29 07:00:00,Philadelphia,OR,92.7,3.732,345.96,FC692604
FUEL00000232,TRIP00060102,TRK00024,DRV00049,2024-02-14 03:00:00,Kansas City,WI,113.9,3.171,361.18,FC970021
FUEL00000233,TRIP00077961,TRK00106,DRV00150,2024-09-29 19:00:00,Los Angeles,NE,195.1,3.88,756.99,FC208414
FUEL00000234,TRIP00058085,,DRV00087,2024-01-19 18:00:00,Salt Lake City,MO,112.8,3.809,429.66,FC118946
FUEL00000235,TRIP00027977,TRK00008,DRV00041,2022-12-25 19:00:00,Denver,OH,141.6,4.107,581.55,FC422367
FUEL00000236,TRIP00083166,TRK00025,DRV00023,2024-12-03 10:00:00,Milwaukee,OR,167.1,3.802,635.31,FC604320
FUEL00000237,TRIP00059183,TRK00040,DRV00120,2024-02-02 23:00:00,Atlanta,CO,98.6,3.605,355.45,FC261150
FUEL00000238,TRIP00046508,TRK00035,DRV00006,2023-08-22 02:00:00,Columbus,OH,75.0,3.576,268.2,FC218181
FUEL00000239,TRIP00014485,TRK00067,,2022-07-05 13:00:00,Portland,MO,146.0,4.209,614.51,FC107780
FUEL00000240,TRIP00029522,TRK00074,DRV00014,2023-01-14 14:00:00,Memphis,GA,117.8,4.022,473.79,FC619880
FUEL00000241,TRIP00006455,TRK00070,DRV00037,2022-03-26 17:00:00,Indianapolis,OR,50.2,3.703,185.89,FC964074
FUEL00000242,TRIP00069300,TRK00089,DRV00102,2024-06-09 09:00:00,Philadelphia,TX,109.8,3.712,407.58,FC416439
FUEL00000243,TRIP00083686,TRK00064,DRV00128,2024-12-11 00:00:00,Phoenix,MO,130.7,3.912,511.3,FC786158
FUEL00000244,TRIP00029383,TRK00103,DRV00097,2023-01-12 08:00:00,Seattle,NE,188.1,3.575,672.46,FC994501
FUEL00000245,TRIP00038615,TRK00006,DRV00030,2023-05-12 00:00:00,Detroit,CA,97.4,4.286,417.46,FC690981
FUEL00000246,TRIP00068553,TRK00039,DRV00065,2024-05-30 08:00:00,Dallas,CA,74.1,3.158,234.01,FC793978
FUEL00000247,TRIP00006741,TRK00016,DRV00109,2022-03-30 04:00:00,Miami,NV,189.2,4.302,813.94,FC655052
FUEL00000248,TRIP00005535,TRK00080,DRV00117,2022-03-12 01:00:00,Los Angeles,CA,50.9,4.107,209.05,FC280028
FUEL00000249,TRIP00038065,TRK00052,DRV00146,2023-05-05 22:00:00,Portland,TN,155.0,4.208,652.24,FC381148
FUEL00000250,TRIP00006747,TRK00052,DRV00009,2022-03-28 08:00:00,Houston,CO,86.1,4.298,370.06,FC857590
FUEL00000251,TRIP00003989,TRK00043,DRV00015,2022-02-22 16:00:00,Miami,FL,198.7,4.182,830.96,FC497614
FUEL00000252,TRIP00017117,TRK00058,DRV00091,2022-08-08 06:00:00,Kansas City,FL,118.0,3.998,471.76,FC284291
FUEL00000253,TRIP00021421,TRK00111,DRV00066,2022-10-03 05:00:00,Nashville,MO,56.8,4.512,256.28,FC453108
FUEL00000254,TRIP00070304,TRK00097,DRV00113,2024-06-22 04:00:00,Salt Lake City,IL,59.6,3.386,201.81,FC338459
FUEL00000255,TRIP00005450,TRK00015,DRV00032,2022-03-10 16:00:00,New York,TX,190.4,4.672,889.55,FC820293
FUEL00000256,TRIP00029756,TRK00101,DRV00127,2023-01-18 06:00:00,Phoenix,NE,57.8,3.265,188.72,FC446903
FUEL00000257,TRIP00079710,TRK00006,DRV00005,2024-10-21 10:00:00,Las Vegas,MO,174.8,3.853,673.5,FC880177
FUEL00000258,TRIP00013441,TRK00019,DRV00049,2022-06-21 01:00:00,Philadelphia,TN,100.4,3.564,357.83,FC547880
FUEL00000259,TRIP00066404,TRK00080,DRV00128,2024-05-03 13:00:00,Philadelphia,UT,116.7,4.144,483.6,FC822074
FUEL00000260,TRIP00041420,TRK00025,DRV00102,2023-06-16 01:00:00,Minneapolis,TN,158.4,4.242,671.93,FC241320
FUEL00000261,TRIP00023331,TRK00039,DRV00070,2022-10-27 08:00:00,Los Angeles,NE,116.9,4.207,491.8,FC610061
FUEL00000262,TRIP00047386,TRK00052,DRV00055,2023-09-02 12:00:00,Dallas,UT,180.2,3.628,653.77,FC764106
FUEL00000263,TRIP00026851,TRK00058,DRV00088,2022-12-10 06:00:00,Omaha,MO,162.4,3.503,568.89,FC383711
FUEL00000264,TRIP00026294,TRK00001,DRV00147,2022-12-02 02:00:00,Omaha,IL,177.1,4.641,821.92,FC219815
FUEL00000265,TRIP00021416,TRK00120,DRV00132,2022-10-03 14:00:00,Columbus,CA,79.8,4.726,377.13,FC161361
FUEL00000266,TRIP00068191,TRK00041,DRV00091,2024-05-28 06:00:00,Charlotte,AZ,180.6,3.831,691.88,FC795592
FUEL00000267,TRIP00001972,TRK00041,DRV00028,2022-01-27 23:00:00,Omaha,AZ,52.7,4.785,252.17,FC855164
FUEL00000268,TRIP00058564,TRK00036,DRV00081,2024-01-25 01:00:00,Philadelphia,CO,77.1,3.835,295.68,FC479617
FUEL00000269,TRIP00029304,TRK00058,DRV00016,2023-01-11 17:00:00,Phoenix,OH,112.2,3.464,388.66,FC689118
FUEL00000270,TRIP00026885,TRK00002,DRV00094,2022-12-09 15:00:00,Atlanta,TX,105.1,4.298,451.72,FC722689
FUEL00000271,TRIP00063386,TRK00106,,2024-03-25 23:00:00,Chicago,NY,74.6,3.841,286.54,FC361863
FUEL00000272,TRIP00065108,TRK00019,DRV00142,2024-04-17 17:00:00,Milwaukee,NE,55.2,3.534,195.08,FC260856
FUEL00000273,TRIP00019393,TRK00044,DRV00002,2022-09-06 13:00:00,Milwaukee,WI,86.1,3.972,341.99,FC218605
FUEL00000274,TRIP00079358,TRK00052,DRV00128,2024-10-14 18:00:00,Indianapolis,AZ,62.1,3.179,197.42,FC697413
FUEL00000275,TRIP00076140,TRK00092,DRV00142,2024-09-06 05:00:00,Milwaukee,UT,132.3,4.146,548.52,FC607782
FUEL00000276,TRIP00021133,TRK00019,DRV00001,2022-09-29 06:00:00,Nashville,GA,127.2,4.936,627.86,FC508916
FUEL00000277,TRIP00077694,TRK00008,DRV00066,2024-09-26 21:00:00,Denver,AZ,56.5,3.942,222.72,FC412143
FUEL00000278,TRIP00076642,TRK00049,DRV00066,2024-09-10 06:00:00,Minneapolis,NC,125.6,3.95,496.12,FC159169
FUEL00000279,TRIP00070599,TRK00093,DRV00104,2024-06-25 21:00:00,Las Vegas,NV,141.4,3.93,555.7,FC728905
FUEL00000280,TRIP00052267,TRK00019,DRV00145,2023-11-04 12:00:00,Phoenix,MI,185.4,4.276,792.77,FC177133
FUEL00000281,TRIP00064347,TRK00036,DRV00064,2024-04-07 20:00:00,New York,NE,51.5,4.078,210.02,FC953522
FUEL00000282,TRIP00071036,TRK00110,DRV00143,2024-07-01 19:00:00,Denver,NV,68.2,3.919,267.28,FC550140
FUEL00000283,TRIP00049224,TRK00095,DRV00133,2023-09-25 00:00:00,New York,IL,189.7,4.135,784.41,FC953943
FUEL00000284,TRIP00004058,TRK00070,DRV00070,2022-02-21 23:00:00,Charlotte,AZ,67.3,4.475,301.17,FC177934
FUEL00000285,TRIP00073969,TRK00115,DRV00030,2024-08-07 22:00:00,Detroit,PA,170.5,3.33,567.76,FC752170
FUEL00000286,TRIP00059744,TRK00096,DRV00041,2024-02-08 12:00:00,Nashville,OR,144.0,3.434,494.5,FC691943
FUEL00000287,TRIP00045510,TRK00052,DRV00125,2023-08-09 10:00:00,Minneapolis,MI,65.1,3.92,255.19,FC640772
FUEL00000288,TRIP00047694,TRK00026,DRV00051,2023-09-05 09:00:00,Columbus,MO,145.7,4.342,632.63,FC814404
FUEL00000289,TRIP00019686,TRK00012,DRV00123,2022-09-11 00:00:00,New York,MI,79.3,4.206,333.54,FC164285
FUEL00000290,TRIP00068811,TRK00112,DRV00081,2024-06-03 00:00:00,Phoenix,IL,190.0,3.869,735.11,FC682929
FUEL00000291,TRIP00022934,TRK00040,DRV00074,2022-10-21 20:00:00,Philadelphia,GA,92.3,4.427,408.61,FC942826
FUEL00000292,TRIP00027281,TRK00039,DRV00138,2022-12-16 06:00:00,Houston,IN,130.8,3.42,447.34,FC893938
FUEL00000293,TRIP00041149,TRK00082,DRV00010,2023-06-12 22:00:00,Oklahoma City,NV,163.2,4.02,656.06,FC686648
FUEL00000294,TRIP00007472,TRK00050,DRV00025,2022-04-08 18:00:00,Oklahoma City,TN,176.8,3.907,690.76,FC288456
FUEL00000295,TRIP00048441,TRK00023,DRV00100,2023-09-17 22:00:00,Los Angeles,MN,187.7,4.131,775.39,FC116849
FUEL00000296,TRIP00051638,TRK00043,DRV00122,2023-10-28 23:00:00,Nashville,IN,141.8,4.351,616.97,FC892172
FUEL00000297,TRIP00028496,TRK00120,DRV00024,2023-01-01 14:00:00,Charlotte,OR,182.6,3.477,634.9,FC567668
FUEL00000298,TRIP00071534,TRK00083,DRV00064,2024-07-07 12:00:00,Memphis,MO,73.8,3.496,258.0,FC874831
FUEL00000299,TRIP00062760,TRK00054,DRV00014,2024-03-18 03:00:00,Memphis,TX,80.5,3.316,266.94,FC291369
FUEL00000300,TRIP00084332,TRK00015,DRV00018,2024-12-19 04:00:00,Milwaukee,MO,80.5,3.184,256.31,FC596671
FUEL00000301,TRIP00020973,TRK00098,DRV00087,2022-09-27 06:00:00,Omaha,WA,70.3,3.716,261.23,FC893137
FUEL00000302,TRIP00022422,TRK00069,DRV00038,2022-10-15 09:00:00,Miami,WA,52.2,4.099,213.97,FC575268
FUEL00000303,TRIP00078548,TRK00074,DRV00012,2024-10-05 11:00:00,Nashville,OK,142.3,3.493,497.05,FC460126
FUEL00000304,TRIP00071468,TRK00014,DRV00092,2024-07-07 09:00:00,Houston,CA,178.6,3.86,689.4,FC662823
FUEL00000305,TRIP00002702,TRK00004,DRV00085,2022-02-04 23:00:00,Atlanta,GA,73.9,4.288,316.88,FC492886
FUEL00000306,TRIP00059669,TRK00083,DRV00029,2024-02-08 04:00:00,Houston,CA,54.2,3.232,175.17,FC266484
FUEL00000307,TRIP00084166,TRK00026,DRV00065,2024-12-17 04:00:00,Miami,WI,183.7,3.463,636.15,FC857060
FUEL00000308,TRIP00077583,TRK00054,DRV00050,2024-09-23 18:00:00,Houston,NC,125.2,3.797,475.38,FC718272
FUEL00000309,TRIP00078897,TRK00114,DRV00099,2024-10-08 23:00:00,Charlotte,PA,183.6,4.025,738.99,FC408769
FUEL00000310,TRIP00016100,TRK00067,DRV00129,2022-07-27 23:00:00,Las Vegas,TX,110.2,4.234,466.59,FC216253
FUEL00000311,TRIP00018886,TRK00071,DRV00079,2022-08-29 05:00:00,Minneapolis,IL,86.5,4.074,352.4,FC390045
FUEL00000312,TRIP00024865,TRK00025,DRV00098,2022-11-14 08:00:00,Atlanta,MO,51.7,4.374,226.14,FC865824
FUEL00000313,TRIP00067188,TRK00063,DRV00081,2024-05-15 21:00:00,Omaha,TX,79.8,4.084,325.9,FC269034
FUEL00000314,TRIP00079014,TRK00030,DRV00063,2024-10-10 18:00:00,Chicago,UT,166.5,4.01,667.66,FC729332
FUEL00000315,TRIP00053675,TRK00079,DRV00066,2023-11-21 06:00:00,Miami,NE,71.4,3.935,280.96,FC711296
FUEL00000316,TRIP00084295,TRK00076,,2024-12-19 22:00:00,Minneapolis,FL,58.2,3.588,208.82,FC890563
FUEL00000317,TRIP00062548,TRK00035,DRV00150,2024-03-17 08:00:00,Los Angeles,TX,130.1,4.119,535.88,FC990846
FUEL00000318,TRIP00063939,TRK00029,DRV00147,2024-04-03 08:00:00,Charlotte,NY,186.7,3.432,640.75,FC479708
FUEL00000319,TRIP00054265,TRK00073,DRV00001,2023-11-30 21:00:00,Minneapolis,PA,155.4,3.336,518.41,FC310673
FUEL00000320,TRIP00048540,TRK00068,DRV00016,2023-09-17 19:00:00,Omaha,IL,94.3,3.807,359.0,FC357911
FUEL00000321,TRIP00034265,TRK00049,DRV00053,2023-03-15 21:00:00,Miami,CA,96.1,3.344,321.36,FC210884
FUEL00000322,TRIP00033382,TRK00076,DRV00077,2023-03-05 04:00:00,Columbus,UT,87.2,4.195,365.8,FC809670
FUEL00000323,TRIP00066151,TRK00038,DRV00022,2024-05-02 02:00:00,Houston,CA,51.8,3.832,198.5,FC962870
FUEL00000324,TRIP00079287,TRK00008,DRV00044,2024-10-15 20:00:00,Phoenix,CO,135.4,4.088,553.52,FC920274
FUEL00000325,TRIP00043323,TRK00011,DRV00139,2023-07-10 07:00:00,Oklahoma City,IL,131.7,3.511,462.4,FC769675
FUEL00000326,TRIP00085083,TRK00089,DRV00003,2024-12-27 09:00:00,Minneapolis,NY,142.2,3.961,563.25,FC985425
FUEL00000327,TRIP00048146,TRK00091,DRV00145,2023-09-10 00:00:00,Portland,TX,65.9,3.696,243.57,FC178398
FUEL00000328,TRIP00018499,TRK00057,DRV00098,2022-08-26 18:00:00,Los Angeles,MN,194.8,4.004,779.98,FC281613
FUEL00000329,TRIP00069858,TRK00043,DRV00015,2024-06-16 14:00:00,Nashville,NV,123.9,3.565,441.7,FC748825
FUEL00000330,TRIP00038148,TRK00020,DRV00109,2023-05-04 20:00:00,Las Vegas,GA,123.3,3.528,435.0,FC913364
FUEL00000331,TRIP00004119,TRK00068,DRV00022,2022-02-23 01:00:00,Detroit,CO,63.5,3.961,251.52,FC993966
FUEL00000332,TRIP00041448,TRK00007,DRV00146,2023-06-16 04:00:00,Chicago,TN,50.0,4.07,203.5,FC520395
FUEL00000333,TRIP00007231,TRK00083,DRV00019,2022-04-04 16:00:00,Minneapolis,MN,136.1,4.24,577.06,FC954803
FUEL00000334,TRIP00076798,TRK00070,DRV00059,2024-09-14 10:00:00,Atlanta,NC,59.4,3.32,197.21,FC812510
FUEL00000335,TRIP00005504,TRK00055,DRV00077,2022-03-11 04:00:00,Oklahoma City,GA,158.1,3.418,540.39,FC147385
FUEL00000336,TRIP00016115,TRK00004,DRV00118,2022-07-28 20:00:00,Denver,MI,148.6,4.376,650.27,FC510892
FUEL00000337,TRIP00060063,TRK00068,DRV00145,2024-02-14 07:00:00,Indianapolis,GA,110.6,3.58,395.95,FC778859
FUEL00000338,TRIP00020945,TRK00105,DRV00095,2022-09-25 11:00:00,Omaha,IL,99.2,4.734,469.61,FC342703
FUEL00000339,TRIP00060770,TRK00091,DRV00111,2024-02-21 23:00:00,New York,PA,90.3,4.076,368.06,FC369654
FUEL00000340,TRIP00019568,TRK00113,DRV00134,2022-09-08 12:00:00,Columbus,GA,196.8,3.446,678.17,FC567539
FUEL00000341,TRIP00074789,TRK00026,DRV00124,2024-08-18 22:00:00,Nashville,PA,63.0,3.37,212.31,FC564066
FUEL00000342,TRIP00069258,TRK00002,DRV00102,2024-06-09 23:00:00,New York,TN,193.1,3.201,618.11,FC186169
FUEL00000343,TRIP00033828,TRK00101,DRV00010,2023-03-11 07:00:00,Salt Lake City,PA,112.7,3.488,393.1,FC802822
FUEL00000344,TRIP00042348,TRK00058,DRV00114,2023-06-29 01:00:00,Philadelphia,TN,159.1,3.263,519.14,FC304457
FUEL00000345,TRIP00047623,TRK00076,DRV00085,2023-09-05 07:00:00,Oklahoma City,AZ,101.0,4.342,438.54,FC356775
FUEL00000346,TRIP00012617,TRK00082,DRV00125,2022-06-13 10:00:00,Omaha,GA,101.7,3.468,352.7,FC197947
FUEL00000347,TRIP00051193,TRK00061,DRV00074,2023-10-20 22:00:00,Las Vegas,WA,104.3,3.454,360.25,FC770456
FUEL00000348,TRIP00020234,TRK00024,DRV00035,2022-09-17 01:00:00,Nashville,IL,90.6,3.919,355.06,FC381044
FUEL00000349,TRIP00057806,TRK00099,DRV00103,2024-01-15 08:00:00,Philadelphia,UT,75.0,3.463,259.73,FC818824
FUEL00000350,TRIP00038535,TRK00041,DRV00039,2023-05-09 11:00:00,Milwaukee,UT,159.9,3.729,596.27,FC269426
FUEL00000351,TRIP00018861,TRK00068,DRV00016,2022-08-29 01:00:00,Dallas,WI,58.2,3.982,231.75,FC971096
FUEL00000352,TRIP00073020,TRK00097,DRV00064,2024-07-27 09:00:00,Miami,NV,179.7,3.824,687.17,FC726340
FUEL00000353,TRIP00038469,,DRV00037,2023-05-11 05:00:00,Kansas City,MN,86.8,3.437,298.33,FC647787
FUEL00000354,TRIP00040159,TRK00092,,2023-06-01 19:00:00,Milwaukee,MN,159.0,3.777,600.54,FC765650
FUEL00000355,TRIP00077627,TRK00074,DRV00138,2024-09-23 16:00:00,Memphis,IN,164.7,3.769,620.75,FC743473
FUEL00000356,TRIP00038080,TRK00071,DRV00017,2023-05-04 19:00:00,Nashville,FL,80.5,4.142,333.43,FC459454
FUEL00000357,TRIP00022491,TRK00010,DRV00102,2022-10-15 09:00:00,Houston,IL,62.0,4.732,293.38,FC294280
FUEL00000358,TRIP00008194,TRK00115,DRV00003,2022-04-18 06:00:00,New York,TX,152.7,4.156,634.62,FC568563
FUEL00000359,TRIP00079468,TRK00106,DRV00050,2024-10-17 16:00:00,New York,CO,92.9,3.324,308.8,FC314729
FUEL00000360,TRIP00078409,TRK00113,DRV00144,2024-10-05 00:00:00,Seattle,IL,55.9,3.252,181.79,FC476287
FUEL00000361,TRIP00062143,TRK00114,DRV00128,2024-03-11 15:00:00,Portland,MN,90.2,4.021,362.69,FC595391
FUEL00000362,TRIP00022276,TRK00098,DRV00091,2022-10-12 10:00:00,Los Angeles,NE,196.1,4.821,945.4,FC575015
FUEL00000363,TRIP00084077,TRK00078,DRV00100,2024-12-16 16:00:00,Miami,CO,147.1,3.661,538.53,FC951941
FUEL00000364,TRIP00063866,TRK00036,DRV00127,2024-04-03 04:00:00,Portland,NY,100.5,3.32,333.66,FC130088
FUEL00000365,TRIP00027684,TRK00036,DRV00082,2022-12-21 10:00:00,Chicago,IL,145.8,4.263,621.55,FC465935
FUEL00000366,TRIP00077149,TRK00018,DRV00057,2024-09-17 04:00:00,Miami,TN,156.8,3.949,619.2,FC893588
FUEL00000367,TRIP00018699,TRK00111,DRV00143,2022-08-27 16:00:00,Miami,WI,137.2,4.161,570.89,FC477538
FUEL00000368,TRIP00003348,TRK00069,DRV00056,2022-02-13 20:00:00,Dallas,PA,198.9,3.7,735.93,FC192133
FUEL00000369,TRIP00002334,TRK00086,DRV00091,2022-01-31 04:00:00,Detroit,NV,136.3,3.661,498.99,FC125718
FUEL00000370,TRIP00075531,TRK00030,DRV00013,2024-08-28 07:00:00,Atlanta,WA,187.3,3.699,692.82,FC459972
FUEL00000371,TRIP00049762,TRK00059,DRV00139,2023-10-04 07:00:00,Charlotte,MO,80.7,4.431,357.58,FC533158
FUEL00000372,TRIP00046083,TRK00040,DRV00019,2023-08-15 14:00:00,Nashville,WA,169.3,4.4,744.92,FC543164
FUEL00000373,TRIP00024050,TRK00070,DRV00113,2022-11-03 21:00:00,Nashville,TN,108.6,4.924,534.75,FC344541
FUEL00000374,TRIP00013621,TRK00092,DRV00044,2022-06-26 08:00:00,Chicago,OR,96.2,4.62,444.44,FC695565
FUEL00000375,TRIP00008817,TRK00002,DRV00120,2022-04-25 07:00:00,Salt Lake City,UT,66.3,3.88,257.24,FC182020
FUEL00000376,TRIP00022184,TRK00101,DRV00100,2022-10-11 07:00:00,Portland,OK,136.6,4.382,598.58,FC162743
FUEL00000377,TRIP00049799,TRK00099,DRV00097,2023-10-04 22:00:00,Nashville,MI,127.0,3.494,443.74,FC431710
FUEL00000378,TRIP00026289,TRK00093,DRV00014,2022-12-01 05:00:00,Atlanta,FL,166.0,3.873,642.92,FC917275
FUEL00000379,TRIP00068154,,DRV00112,2024-05-27 00:00:00,Omaha,CA,76.1,3.74,284.61,FC556477
FUEL00000380,TRIP00049433,TRK00053,DRV00023,2023-09-29 20:00:00,New York,OH,69.6,3.923,273.04,FC965411
FUEL00000381,TRIP00081244,TRK00108,DRV00088,2024-11-08 21:00:00,Houston,OH,189.5,3.539,670.64,FC883053
FUEL00000382,TRIP00017672,TRK00113,DRV00088,2022-08-15 13:00:00,Atlanta,GA,194.3,3.961,769.62,FC542015
FUEL00000383,TRIP00011096,TRK00089,DRV00019,2022-05-22 20:00:00,Memphis,UT,111.1,4.535,503.84,FC259695
FUEL00000384,TRIP00074155,TRK00039,DRV00104,2024-08-09 00:00:00,Las Vegas,TN,193.8,3.368,652.72,FC893497
FUEL00000385,TRIP00054694,TRK00004,DRV00091,2023-12-06 21:00:00,Seattle,WI,139.8,4.049,566.05,FC958723
FUEL00000386,TRIP00026687,TRK00030,DRV00039,2022-12-09 08:00:00,Detroit,NC,156.6,3.411,534.16,FC797817
FUEL00000387,TRIP00006380,TRK00059,DRV00017,2022-03-23 07:00:00,Phoenix,AZ,150.0,3.871,580.65,FC158713
FUEL00000388,TRIP00048961,TRK00054,DRV00074,2023-09-21 10:00:00,Oklahoma City,IN,189.4,3.4,643.96,FC249446
FUEL00000389,TRIP00039817,TRK00074,DRV00009,2023-05-28 01:00:00,Omaha,TX,114.1,4.075,464.96,FC949575
FUEL00000390,TRIP00017370,TRK00116,DRV00118,2022-08-12 13:00:00,Atlanta,IN,132.4,4.573,605.47,FC850891
FUEL00000391,TRIP00049768,,DRV00034,2023-10-04 19:00:00,New York,CA,103.2,3.768,388.86,FC277637
FUEL00000392,TRIP00041757,TRK00068,DRV00025,2023-06-20 01:00:00,Miami,FL,180.5,3.764,679.4,FC841884
FUEL00000393,TRIP00075446,TRK00002,DRV00147,2024-08-28 14:00:00,Phoenix,NV,75.3,3.836,288.85,FC840126
FUEL00000394,TRIP00052386,TRK00084,DRV00043,2023-11-06 14:00:00,Dallas,TX,112.8,3.533,398.52,FC647359
FUEL00000395,TRIP00057603,TRK00105,DRV00088,2024-01-12 04:00:00,Nashville,GA,59.9,3.4,203.66,FC577669
FUEL00000396,TRIP00075411,TRK00051,DRV00033,2024-08-28 09:00:00,Miami,OH,80.4,3.233,259.93,FC560469
FUEL00000397,TRIP00009552,TRK00007,DRV00113,2022-05-03 23:00:00,Dallas,CO,56.5,3.734,210.97,FC452391
FUEL00000398,TRIP00082331,TRK00111,DRV00045,2024-11-22 11:00:00,Milwaukee,IL,64.6,3.729,240.89,FC506955
FUEL00000399,TRIP00040418,TRK00110,DRV00025,2023-06-04 18:00:00,New York,NC,129.8,4.275,554.9,FC527550
FUEL00000400,TRIP00063336,TRK00078,DRV00088,2024-03-25 02:00:00,Oklahoma City,MI,109.7,3.931,431.23,FC629711
FUEL00000401,TRIP00064121,TRK00016,DRV00004,2024-04-05 14:00:00,Portland,MN,58.6,3.627,212.54,FC384563
FUEL00000402,TRIP00053517,TRK00086,DRV00100,2023-11-19 09:00:00,Houston,OR,120.2,4.051,486.93,FC121180
FUEL00000403,TRIP00015482,TRK00073,DRV00082,2022-07-20 08:00:00,Portland,MI,55.4,4.253,235.62,FC313463
FUEL00000404,TRIP00069558,TRK00038,DRV00078,2024-06-11 05:00:00,Charlotte,IN,182.6,3.731,681.28,FC963209
FUEL00000405,TRIP00045587,TRK00045,DRV00071,2023-08-08 05:00:00,Detroit,PA,145.2,4.375,635.25,FC983761
FUEL00000406,TRIP00021194,TRK00082,DRV00127,2022-10-01 00:00:00,Atlanta,AZ,62.9,3.783,237.95,FC578091
FUEL00000407,TRIP00032323,,DRV00054,2023-02-18 00:00:00,Portland,OK,140.7,3.617,508.91,FC947137
FUEL00000408,TRIP00079796,TRK00053,DRV00113,2024-10-20 07:00:00,Atlanta,NY,185.5,3.155,585.25,FC592046
FUEL00000409,TRIP00054429,TRK00112,DRV00134,2023-12-01 09:00:00,Miami,TN,60.7,3.347,203.16,FC895730
FUEL00000410,TRIP00057107,TRK00113,DRV00057,2024-01-08 00:00:00,Nashville,GA,79.3,3.272,259.47,FC351374
FUEL00000411,TRIP00060992,TRK00064,DRV00026,2024-02-24 17:00:00,Las Vegas,MI,108.1,4.053,438.13,FC762016
FUEL00000412,TRIP00073464,TRK00065,DRV00015,2024-08-02 09:00:00,Denver,WA,116.6,4.138,482.49,FC252601
FUEL00000413,TRIP00052110,TRK00114,DRV00088,2023-11-02 23:00:00,Memphis,MI,122.9,3.431,421.67,FC729508
FUEL00000414,TRIP00085342,TRK00064,DRV00124,2024-12-31 18:00:00,Dallas,TN,174.6,3.976,694.21,FC989803
FUEL00000415,TRIP00029788,TRK00010,DRV00047,2023-01-16 14:00:00,Miami,MO,104.7,3.954,413.98,FC350426
FUEL00000416,TRIP00078991,TRK00114,DRV00081,2024-10-11 15:00:00,Houston,GA,186.3,3.567,664.53,FC368545
FUEL00000417,TRIP00047625,TRK00084,DRV00037,2023-09-04 10:00:00,Memphis,FL,155.7,4.096,637.75,FC163535
FUEL00000418,TRIP00032681,TRK00089,DRV00054,2023-02-22 09:00:00,Columbus,TN,61.4,3.369,206.86,FC175190
FUEL00000419,TRIP00059118,TRK00002,DRV00089,2024-01-31 05:00:00,Portland,FL,50.6,3.162,160.0,FC931492
